X,Y,Mag
4883392.83,652755.53,55097.5362
4883392.82,652755.43,55097.604
4883392.82,652755.32,55097.721
4883392.8,652755.22,55097.8517
4883392.79,652755.13,55097.8717
4883392.79,652755.02,55097.6797
4883392.79,652754.93,55097.3898
4883392.78,652754.83,55097.3198
4883392.78,652754.73,55097.517
4883392.77,652754.64,55097.5991
4883392.78,652754.53,55097.3916
4883392.76,652754.43,55097.1793
4883392.76,652754.32,55097.2057
4883392.76,652754.23,55097.3996
4883392.74,652754.13,55097.5778
4883392.74,652754.04,55097.5897
4883392.74,652753.95,55097.4447
4883392.74,652753.86,55097.3777
4883392.73,652753.77,55097.4665
4883392.71,652753.68,55097.5008
4883392.7,652753.59,55097.4029
4883392.69,652753.49,55097.3196
4883392.67,652753.39,55097.3381
4883392.65,652753.29,55097.4051
4883392.62,652753.19,55097.4999
4883392.6,652753.09,55097.6309
4883392.57,652752.98,55097.6615
4883392.54,652752.88,55097.5214
4883392.49,652752.77,55097.386
4883392.44,652752.67,55097.3863
4883392.41,652752.56,55097.4774
4883392.36,652752.46,55097.5233
4883392.3,652752.36,55097.4512
4883392.27,652752.25,55097.4314
4883392.23,652752.14,55097.5755
4883392.18,652752.03,55097.6832
4883392.15,652751.93,55097.6433
4883392.11,652751.82,55097.6384
4883392.06,652751.74,55097.7277
4883392.01,652751.64,55097.6895
4883391.96,652751.55,55097.4975
4883391.92,652751.45,55097.4217
4883391.87,652751.37,55097.533
4883391.82,652751.27,55097.6716
4883391.79,652751.18,55097.772
4883391.75,652751.1,55097.8393
4883391.73,652751,55097.8352
4883391.7,652750.91,55097.7965
4883391.68,652750.82,55097.8742
4883391.67,652750.74,55098.0329
4883391.65,652750.65,55098.053
4883391.64,652750.56,55097.973
4883391.64,652750.48,55097.9875
4883391.62,652750.4,55098.0858
4883391.61,652750.31,55098.1897
4883391.6,652750.23,55098.2942
4883391.6,652750.14,55098.3806
4883391.58,652750.04,55098.4459
4883391.58,652749.95,55098.5424
4883391.58,652749.87,55098.6709
4883391.58,652749.78,55098.7928
4883391.57,652749.68,55098.8823
4883391.56,652749.59,55098.8732
4883391.56,652749.48,55098.7842
4883391.56,652749.39,55098.7792
4883391.54,652749.28,55098.9237
4883391.54,652749.18,55099.1347
4883391.53,652749.08,55099.341
4883391.53,652748.98,55099.4782
4883391.51,652748.88,55099.513
4883391.5,652748.8,55099.5096
4883391.5,652748.7,55099.5549
4883391.49,652748.61,55099.7384
4883391.49,652748.53,55100.0664
4883391.49,652748.43,55100.3918
4883391.49,652748.35,55100.6233
4883391.5,652748.26,55100.7666
4883391.51,652748.17,55100.8106
4883391.5,652748.08,55100.7953
4883391.5,652747.99,55100.7839
4883391.49,652747.9,55100.8291
4883391.49,652747.8,55101.021
4883391.47,652747.7,55101.29
4883391.47,652747.59,55101.4119
4883391.46,652747.47,55101.3915
4883391.44,652747.36,55101.4183
4883391.44,652747.23,55101.576
4883391.44,652747.11,55101.8162
4883391.42,652747,55101.937
4883391.42,652746.88,55101.8503
4883391.41,652746.77,55101.8364
4883391.39,652746.66,55102.0244
4883391.38,652746.56,55102.0369
4883391.36,652746.44,55101.6075
4883391.34,652746.32,55101.1556
4883391.32,652746.21,55101.1627
4883391.29,652746.11,55101.343
4883391.27,652746.01,55101.3093
4883391.24,652745.89,55101.2633
4883391.22,652745.78,55101.1515
4883391.19,652745.67,55100.6842
4883391.17,652745.56,55100.3398
4883391.14,652745.45,55100.4427
4883391.11,652745.34,55100.3951
4883391.08,652745.22,55100.0499
4883391.06,652745.11,55099.8995
4883391.03,652745,55099.8715
4883391.01,652744.9,55099.6606
4883390.98,652744.79,55099.4624
4883390.95,652744.69,55099.4167
4883390.92,652744.59,55099.3418
4883390.9,652744.49,55099.1702
4883390.86,652744.39,55098.9682
4883390.83,652744.3,55098.7976
4883390.79,652744.21,55098.6968
4883390.77,652744.12,55098.6162
4883390.73,652744.03,55098.5433
4883390.71,652743.94,55098.5469
4883390.68,652743.84,55098.5423
4883390.66,652743.75,55098.4227
4883390.63,652743.65,55098.2926
4883390.6,652743.55,55098.218
4883390.58,652743.47,55098.1434
4883390.56,652743.37,55098.0907
4883390.54,652743.27,55098.0836
4883390.52,652743.18,55098.0837
4883390.5,652743.08,55098.0738
4883390.49,652742.99,55098.0246
4883390.46,652742.89,55097.9039
4883390.44,652742.8,55097.7377
4883390.41,652742.7,55097.61
4883390.39,652742.61,55097.6077
4883389.27,652742.76,55098.1012
4883389.29,652742.88,55098.0566
4883389.32,652743.01,55098.1125
4883389.36,652743.13,55098.2139
4883389.37,652743.26,55098.2449
4883389.4,652743.39,55098.3001
4883389.43,652743.52,55098.478
4883389.46,652743.65,55098.6886
4883389.48,652743.78,55098.8187
4883389.51,652743.91,55098.7965
4883389.54,652744.03,55098.6633
4883389.58,652744.13,55098.6469
4883389.62,652744.24,55098.8748
4883389.65,652744.34,55099.1425
4883389.69,652744.44,55099.2275
4883389.73,652744.53,55099.1993
4883389.77,652744.62,55099.2294
4883389.8,652744.72,55099.3365
4883389.84,652744.81,55099.407
4883389.87,652744.91,55099.3715
4883389.9,652745,55099.3318
4883389.92,652745.09,55099.4147
4883389.95,652745.19,55099.5461
4883389.96,652745.28,55099.5819
4883389.99,652745.37,55099.5754
4883390,652745.47,55099.6564
4883390.02,652745.55,55099.7833
4883390.04,652745.65,55099.8647
4883390.06,652745.74,55099.9177
4883390.07,652745.84,55099.9374
4883390.09,652745.94,55099.9113
4883390.1,652746.04,55099.918
4883390.11,652746.14,55099.9506
4883390.14,652746.24,55099.957
4883390.15,652746.34,55100.0211
4883390.17,652746.44,55100.1519
4883390.19,652746.53,55100.1981
4883390.2,652746.64,55100.0838
4883390.22,652746.73,55099.9147
4883390.24,652746.84,55099.8505
4883390.26,652746.94,55099.8781
4883390.27,652747.05,55099.8812
4883390.28,652747.15,55099.8701
4883390.31,652747.24,55099.875
4883390.32,652747.35,55099.8552
4883390.35,652747.45,55099.8173
4883390.36,652747.56,55099.7916
4883390.38,652747.66,55099.761
4883390.41,652747.76,55099.7054
4883390.43,652747.87,55099.637
4883390.45,652747.98,55099.5789
4883390.47,652748.08,55099.55
4883390.5,652748.19,55099.5212
4883390.51,652748.3,55099.4309
4883390.53,652748.41,55099.3401
4883390.55,652748.51,55099.347
4883390.57,652748.62,55099.3126
4883390.59,652748.73,55099.129
4883390.6,652748.83,55099.0296
4883390.61,652748.94,55099.0907
4883390.64,652749.04,55099.0405
4883390.65,652749.14,55098.8431
4883390.66,652749.23,55098.7534
4883390.68,652749.33,55098.8507
4883390.7,652749.44,55098.9528
4883390.72,652749.54,55098.855
4883390.74,652749.64,55098.5817
4883390.76,652749.73,55098.3983
4883390.78,652749.83,55098.4402
4883390.79,652749.93,55098.526
4883390.82,652750.03,55098.4832
4883390.84,652750.12,55098.3669
4883390.85,652750.23,55098.2896
4883390.87,652750.32,55098.2565
4883390.88,652750.42,55098.1921
4883390.89,652750.52,55098.0781
4883390.91,652750.61,55097.9945
4883390.91,652750.7,55097.9709
4883390.92,652750.8,55097.9756
4883390.94,652750.89,55098.0052
4883390.94,652750.99,55097.9827
4883390.95,652751.09,55097.8643
4883390.97,652751.19,55097.7913
4883390.98,652751.28,55097.8111
4883391,652751.39,55097.8434
4883391.03,652751.49,55097.9104
4883391.06,652751.59,55098.0256
4883391.09,652751.69,55098.1288
4883391.12,652751.79,55098.1353
4883391.15,652751.9,55097.9822
4883391.17,652752,55097.8071
4883391.19,652752.1,55097.7716
4883391.21,652752.21,55097.7915
4883391.22,652752.32,55097.7761
4883391.24,652752.43,55097.7881
4883391.25,652752.53,55097.8437
4883391.27,652752.65,55097.834
4883391.28,652752.77,55097.716
4883391.3,652752.88,55097.6545
4883391.33,652753,55097.7656
4883391.35,652753.12,55097.8513
4883391.38,652753.23,55097.749
4883391.4,652753.33,55097.6207
4883391.43,652753.44,55097.5844
4883391.45,652753.55,55097.5615
4883391.47,652753.66,55097.5156
4883391.48,652753.77,55097.4587
4883391.51,652753.87,55097.4053
4883391.52,652753.99,55097.3708
4883391.53,652754.09,55097.338
4883391.56,652754.19,55097.357
4883391.57,652754.3,55097.4569
4883391.6,652754.41,55097.4848
4883391.62,652754.51,55097.4051
4883391.63,652754.62,55097.4188
4883391.66,652754.73,55097.5517
4883391.68,652754.82,55097.6436
4883391.72,652754.91,55097.6605
4883391.74,652755,55097.6117
4883391.77,652755.08,55097.5002
4883391.79,652755.16,55097.4427
4883391.82,652755.25,55097.5018
4883391.84,652755.33,55097.6015
4883391.86,652755.41,55097.6657
4883391.89,652755.49,55097.6284
4883391.92,652755.57,55097.5265
4883391.95,652755.65,55097.5371
4883391.97,652755.74,55097.6536
4883391.99,652755.82,55097.6906
4883392.03,652755.9,55097.6743
4883392.05,652755.98,55097.7329
4883392.09,652756.06,55097.8287
4883392.11,652756.15,55097.8878
4883392.15,652756.24,55097.8757
4883392.18,652756.32,55097.7997
4883392.21,652756.4,55097.7761
4883392.24,652756.48,55097.8571
4883392.27,652756.56,55097.9466
4883392.29,652756.63,55098.0113
4883392.32,652756.72,55098.0372
4883392.34,652756.81,55097.9565
4883392.35,652756.9,55097.8515
4883392.37,652756.99,55097.8496
4883392.39,652757.07,55097.8775
4883392.4,652757.17,55097.8621
4883392.43,652757.26,55097.8769
4883392.44,652757.35,55097.9571
4883392.45,652757.45,55098.0239
4883392.47,652757.54,55098.0115
4883392.49,652757.63,55097.963
4883392.51,652757.72,55097.9287
4883392.52,652757.81,55097.9118
4883392.53,652757.9,55097.9632
4883392.55,652758,55098.0526
4883392.56,652758.09,55098.0595
4883392.57,652758.19,55098.0255
4883392.59,652758.29,55098.0011
4883392.6,652758.38,55097.9365
4883392.61,652758.49,55097.9347
4883392.64,652758.59,55098.0609
4883392.65,652758.69,55098.1421
4883392.68,652758.8,55098.1134
4883392.69,652758.92,55098.0969
4883392.71,652759.03,55098.1261
4883392.74,652759.13,55098.1349
4883392.75,652759.24,55098.1146
4883392.78,652759.35,55098.1162
4883392.79,652759.46,55098.1625
4883392.8,652759.56,55098.2189
4883392.82,652759.67,55098.2553
4883392.83,652759.77,55098.2837
4883392.83,652759.87,55098.2432
4883392.84,652759.98,55098.0624
4883392.84,652760.07,55097.9133
4883392.85,652760.17,55098.0165
4883392.86,652760.27,55098.2656
4883392.88,652760.37,55098.4084
4883392.9,652760.46,55098.3828
4883392.93,652760.55,55098.2872
4883392.94,652760.64,55098.2319
4883392.96,652760.74,55098.2444
4883392.98,652760.82,55098.2758
4883392.99,652760.92,55098.2983
4883393,652761.02,55098.3137
4883393.02,652761.11,55098.3153
4883393.03,652761.22,55098.31
4883393.04,652761.32,55098.3286
4883393.06,652761.42,55098.3886
4883393.07,652761.53,55098.4711
4883393.09,652761.64,55098.5481
4883393.09,652761.76,55098.5905
4883393.09,652761.87,55098.5539
4883393.1,652761.98,55098.4731
4883393.11,652762.1,55098.4624
4883393.1,652762.21,55098.5204
4883393.1,652762.34,55098.5736
4883393.12,652762.45,55098.6127
4883393.12,652762.57,55098.6063
4883393.12,652762.7,55098.5709
4883393.14,652762.81,55098.6203
4883393.14,652762.93,55098.7305
4883393.15,652763.04,55098.8073
4883393.16,652763.14,55098.8593
4883393.18,652763.25,55098.8509
4883393.2,652763.35,55098.7852
4883393.23,652763.45,55098.7927
4883393.24,652763.55,55098.8611
4883393.27,652763.64,55098.8888
4883393.29,652763.72,55098.8763
4883393.31,652763.81,55098.8271
4883393.34,652763.89,55098.8029
4883393.36,652763.97,55098.9092
4883393.4,652764.04,55099.0386
4883393.42,652764.12,55099
4883393.44,652764.19,55098.8758
4883393.48,652764.27,55098.8716
4883393.5,652764.36,55098.9377
4883393.54,652764.43,55098.9124
4883393.56,652764.52,55098.8556
4883393.6,652764.6,55098.9167
4883393.62,652764.69,55099.0389
4883393.65,652764.77,55099.0475
4883393.67,652764.86,55098.9472
4883393.71,652764.95,55098.8913
4883393.73,652765.04,55098.9459
4883393.76,652765.14,55099.0666
4883393.79,652765.24,55099.1764
4883393.82,652765.34,55099.2333
4883393.84,652765.43,55099.2431
4883393.86,652765.53,55099.2203
4883393.9,652765.62,55099.2113
4883393.92,652765.73,55099.2323
4883393.95,652765.82,55099.2258
4883393.97,652765.92,55099.191
4883394,652766.01,55099.1857
4883394.02,652766.11,55099.2361
4883394.05,652766.21,55099.311
4883394.07,652766.31,55099.3213
4883394.09,652766.41,55099.2462
4883394.1,652766.5,55099.1658
4883394.12,652766.6,55099.108
4883394.14,652766.69,55099.1047
4883394.15,652766.8,55099.2148
4883394.16,652766.88,55099.3221
4883394.17,652766.98,55099.2635
4883394.18,652767.07,55099.1223
4883394.19,652767.16,55099.0957
4883394.2,652767.24,55099.1879
4883394.22,652767.34,55099.2489
4883394.23,652767.42,55099.2178
4883394.24,652767.52,55099.1565
4883394.26,652767.6,55099.1305
4883394.28,652767.69,55099.1505
4883394.31,652767.79,55099.2034
4883394.32,652767.87,55099.269
4883394.34,652767.96,55099.2875
4883394.37,652768.06,55099.2137
4883394.38,652768.14,55099.0966
4883394.39,652768.23,55099.0293
4883394.42,652768.32,55099.0455
4883394.44,652768.42,55099.1075
4883394.46,652768.5,55099.1587
4883394.47,652768.6,55099.1546
4883394.49,652768.7,55099.1001
4883394.52,652768.8,55099.0413
4883394.53,652768.89,55099.0074
4883394.56,652769,55098.9888
4883394.58,652769.1,55098.9676
4883394.61,652769.2,55098.9639
4883394.63,652769.3,55098.9986
4883394.67,652769.4,55099.0511
4883394.68,652769.5,55099.1007
4883394.7,652769.6,55099.1132
4883394.73,652769.71,55099.0698
4883394.74,652769.8,55099.0551
4883394.76,652769.91,55099.1121
4883394.77,652770,55099.1306
4883394.78,652770.1,55099.0916
4883394.78,652770.19,55099.0937
4883394.8,652770.29,55099.0942
4883394.8,652770.39,55099.0283
4883394.81,652770.5,55099.007
4883394.83,652770.59,55099.1159
4883394.84,652770.7,55099.2746
4883393.66,652770.81,55098.9119
4883393.64,652770.69,55098.9447
4883393.63,652770.58,55098.8891
4883393.6,652770.46,55098.811
4883393.59,652770.34,55098.8032
4883393.56,652770.23,55098.8483
4883393.55,652770.12,55098.9009
4883393.52,652770.01,55098.9432
4883393.51,652769.91,55098.9605
4883393.49,652769.81,55098.9798
4883393.46,652769.7,55098.9844
4883393.45,652769.59,55098.954
4883393.42,652769.5,55099.0041
4883393.4,652769.39,55099.1316
4883393.39,652769.29,55099.1598
4883393.36,652769.19,55099.0871
4883393.35,652769.09,55099.0671
4883393.33,652768.99,55099.1643
4883393.32,652768.9,55099.2806
4883393.31,652768.8,55099.3012
4883393.29,652768.71,55099.286
4883393.28,652768.61,55099.2926
4883393.26,652768.52,55099.2607
4883393.24,652768.43,55099.2337
4883393.22,652768.33,55099.2636
4883393.19,652768.24,55099.2853
4883393.18,652768.16,55099.3072
4883393.16,652768.07,55099.3484
4883393.14,652767.97,55099.3399
4883393.13,652767.88,55099.2956
4883393.11,652767.79,55099.276
4883393.09,652767.69,55099.2522
4883393.07,652767.59,55099.2224
4883393.05,652767.49,55099.2456
4883393.03,652767.4,55099.3093
4883393.03,652767.29,55099.3488
4883393.01,652767.2,55099.3345
4883393,652767.1,55099.2923
4883392.99,652767,55099.2914
4883392.97,652766.9,55099.3438
4883392.96,652766.79,55099.3488
4883392.95,652766.7,55099.265
4883392.93,652766.59,55099.2421
4883392.92,652766.49,55099.3609
4883392.9,652766.39,55099.454
4883392.88,652766.3,55099.4426
4883392.87,652766.21,55099.4391
4883392.84,652766.11,55099.4407
4883392.82,652766.03,55099.3742
4883392.8,652765.94,55099.3038
4883392.77,652765.85,55099.3189
4883392.75,652765.76,55099.389
4883392.72,652765.68,55099.438
4883392.7,652765.59,55099.4563
4883392.68,652765.51,55099.4856
4883392.65,652765.42,55099.5384
4883392.63,652765.33,55099.5685
4883392.6,652765.25,55099.5308
4883392.59,652765.15,55099.4539
4883392.56,652765.05,55099.4192
4883392.54,652764.95,55099.4694
4883392.53,652764.86,55099.5236
4883392.51,652764.75,55099.4745
4883392.49,652764.65,55099.4092
4883392.46,652764.54,55099.4202
4883392.45,652764.45,55099.3794
4883392.43,652764.35,55099.2728
4883392.41,652764.25,55099.2545
4883392.4,652764.15,55099.3275
4883392.39,652764.07,55099.402
4883392.37,652763.99,55099.4015
4883392.37,652763.9,55099.3226
4883392.37,652763.82,55099.2923
4883392.37,652763.73,55099.3319
4883392.35,652763.64,55099.3197
4883392.35,652763.55,55099.2637
4883392.35,652763.46,55099.2411
4883392.34,652763.36,55099.2209
4883392.32,652763.27,55099.1737
4883392.32,652763.16,55099.1503
4883392.31,652763.06,55099.1625
4883392.29,652762.95,55099.1397
4883392.27,652762.84,55099.0785
4883392.26,652762.74,55099.0652
4883392.24,652762.64,55099.081
4883392.23,652762.53,55099.039
4883392.2,652762.43,55098.9578
4883392.19,652762.32,55098.9175
4883392.18,652762.21,55098.9312
4883392.16,652762.11,55098.9383
4883392.16,652762,55098.9399
4883392.15,652761.89,55098.9612
4883392.14,652761.78,55098.9305
4883392.13,652761.67,55098.8654
4883392.12,652761.56,55098.8669
4883392.1,652761.45,55098.88
4883392.09,652761.33,55098.8451
4883392.08,652761.23,55098.8277
4883392.06,652761.13,55098.829
4883392.04,652761.01,55098.8039
4883392.02,652760.9,55098.7753
4883392,652760.79,55098.7203
4883391.97,652760.69,55098.5853
4883391.95,652760.58,55098.4933
4883391.93,652760.48,55098.5882
4883391.9,652760.38,55098.728
4883391.88,652760.29,55098.7178
4883391.84,652760.19,55098.6182
4883391.8,652760.09,55098.5436
4883391.77,652759.99,55098.4768
4883391.74,652759.89,55098.4293
4883391.71,652759.79,55098.4711
4883391.67,652759.68,55098.55
4883391.64,652759.58,55098.5305
4883391.61,652759.48,55098.389
4883391.59,652759.37,55098.2664
4883391.56,652759.27,55098.308
4883391.53,652759.16,55098.4365
4883391.5,652759.06,55098.4588
4883391.49,652758.94,55098.3659
4883391.46,652758.84,55098.2677
4883391.44,652758.74,55098.2085
4883391.42,652758.63,55098.1662
4883391.4,652758.51,55098.0951
4883391.39,652758.41,55098.0524
4883391.36,652758.31,55098.0833
4883391.34,652758.2,55098.0517
4883391.31,652758.09,55097.9724
4883391.29,652758,55097.9584
4883391.27,652757.9,55097.892
4883391.23,652757.8,55097.7731
4883391.21,652757.7,55097.7529
4883391.18,652757.61,55097.7695
4883391.14,652757.5,55097.7742
4883391.12,652757.41,55097.8491
4883391.1,652757.33,55097.9059
